Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Gender,Clicked on Ad,Hour,Day,Month,Year,Interaction
41.73,28.0,57739.03,217.37,1,No,6,22,3,2016,9070.8501
39.96,25.0,50506.44,241.03,0,No,20,5,1,2016,9631.5588
60.23,44.0,51119.93,139.34,1,No,21,3,4,2016,8392.448199999999
75.42,26.0,35521.88,154.74,1,No,6,11,3,2016,11670.490800000001
40.04,42.0,44078.24,238.58,0,Yes,11,6,4,2016,9552.7432
56.39,40.0,40468.53,120.06,0,Yes,16,3,1,2016,6770.1834
79.54,26.0,54755.71,144.77,1,Yes,23,28,2,2016,11515.0058
71.33,39.0,59144.02,160.03,0,Yes,0,20,1,2016,11414.9399
54.97,29.0,64267.88,136.18,1,No,21,12,6,2016,7485.814600000001
44.78,38.0,57868.44,187.76,1,Yes,2,22,4,2016,8407.8928
43.49,37.0,23936.86,217.37,0,No,18,30,5,2016,9453.4213
46.14,34.0,34191.23,160.03,1,Yes,8,27,2,2016,7383.7842
55.6,54.0,42993.48,162.08,0,Yes,20,31,3,2016,9011.648000000001
44.4,30.0,31265.75,244.91,1,No,10,8,5,2016,10874.003999999999
55.6,54.0,57806.03,162.08,0,Yes,9,8,1,2016,9011.648000000001
49.21,30.0,58543.94,140.15,0,Yes,7,12,3,2016,6896.7815
49.21,30.0,74535.94,140.46,0,No,10,29,6,2016,6912.0366
80.3,52.0,39031.89,113.8,0,Yes,16,5,2,2016,9138.14
56.39,60.0,54286.1,153.76,0,Yes,15,15,4,2016,8670.526399999999
55.6,35.0,73889.99,236.87,0,No,9,1,4,2016,13169.972
88.04,50.0,43974.49,123.13,0,Yes,1,17,7,2016,10840.3652
51.24,36.0,76003.47,140.46,0,Yes,7,12,3,2016,7197.170400000001
40.04,23.0,59243.46,143.13,1,Yes,4,27,4,2016,5730.9252
41.73,31.0,59886.58,131.72,1,Yes,13,29,6,2016,5496.6756
65.77,28.0,71222.4,139.01,0,No,16,15,2,2016,9142.687699999999
33.33,45.0,31092.93,138.71,1,Yes,9,17,1,2016,4623.2043
59.05,45.0,33951.63,157.04,0,Yes,21,9,5,2016,9273.212
62.26,25.0,50506.44,254.57,1,No,17,8,7,2016,15849.528199999999
42.04,39.0,73884.48,236.87,0,No,9,1,4,2016,9958.0148
40.17,45.0,59886.58,124.67,0,Yes,15,15,4,2016,5007.9939
71.33,39.0,59677.64,207.17,1,No,3,8,7,2016,14777.436099999999
54.37,36.0,76003.47,222.25,0,Yes,5,1,1,2016,12083.7325
39.36,31.0,61840.26,207.17,1,No,11,9,7,2016,8154.2112
67.26,34.0,60637.62,187.09,1,Yes,10,4,3,2016,12583.673400000001
43.49,37.0,23936.86,195.69,1,No,16,5,1,2016,8510.5581
38.37,32.0,69481.85,172.83,0,No,22,28,4,2016,6631.4871
47.53,36.0,50628.31,109.07,1,Yes,16,3,1,2016,5184.0971
44.72,41.0,57846.68,187.76,0,No,20,30,5,2016,8396.627199999999
46.61,43.0,56770.79,121.28,0,Yes,21,17,4,2016,5652.8608
79.81,34.0,59785.94,160.03,1,Yes,0,11,3,2016,12771.9943
56.39,52.0,58966.22,130.86,0,Yes,8,4,4,2016,7379.1954000000005
76.58,43.0,56770.79,157.04,0,Yes,21,17,4,2016,12026.1232
80.3,46.0,33951.63,231.95,1,Yes,5,9,2,2016,18625.585
55.92,22.0,51363.16,133.2,0,No,4,3,7,2016,7448.544
89.05,51.0,58342.63,111.94,1,Yes,22,14,7,2016,9968.257
51.24,45.0,59610.81,202.25,0,No,7,8,2,2016,10363.29
41.73,23.0,56725.47,217.37,1,No,14,21,6,2016,9070.8501
40.04,23.0,25739.09,172.81,0,No,16,15,2,2016,6919.3124
72.53,51.0,39616.0,188.56,1,No,5,31,1,2016,13676.256800000001
78.64,35.0,53898.89,140.15,1,No,16,11,2,2016,11021.396
80.3,52.0,33951.63,117.75,1,Yes,2,16,6,2016,9455.324999999999
88.04,38.0,71455.62,131.68,0,Yes,19,15,1,2016,11593.107200000002
44.78,38.0,57868.44,130.83,1,Yes,14,19,5,2016,5858.567400000001
46.61,40.0,38067.08,167.22,0,Yes,5,3,1,2016,7794.1242
61.22,45.0,59886.58,124.67,0,Yes,12,5,3,2016,7632.2974
82.07,22.0,63363.04,121.07,0,No,4,3,7,2016,9936.214899999999
88.12,38.0,51920.49,230.93,0,Yes,19,15,1,2016,20349.551600000003
41.73,28.0,73608.99,221.94,1,Yes,13,4,4,2016,9261.556199999999
49.21,30.0,50671.6,195.89,1,No,10,8,5,2016,9639.7469
67.56,24.0,59144.02,152.94,1,Yes,21,12,1,2016,10332.626400000001
61.22,45.0,67058.72,124.67,0,No,13,15,5,2016,7632.2974
40.47,27.0,36884.23,131.29,0,No,7,22,2,2016,5313.306299999999
71.4,26.0,61840.26,207.17,1,No,11,9,7,2016,14791.938
66.08,33.0,56782.18,123.13,0,Yes,21,25,4,2016,8136.430399999999
81.98,34.0,59785.94,133.42,0,No,8,27,2,2016,10937.7716
55.6,35.0,73889.99,182.2,0,No,10,12,7,2016,10130.32
74.07,39.0,37334.78,194.37,1,Yes,7,9,2,2016,14396.9859
43.49,37.0,23936.86,181.02,1,Yes,13,17,7,2016,7872.559800000001
71.84,39.0,32549.95,212.87,1,Yes,17,23,1,2016,15292.580800000002
60.72,42.0,60514.05,238.58,0,Yes,11,6,4,2016,14486.5776
55.6,35.0,25603.93,236.87,0,No,1,18,7,2016,13169.972
45.48,24.0,52252.91,182.2,0,No,5,19,4,2016,8286.455999999998
79.54,41.0,50628.31,126.39,1,Yes,23,31,5,2016,10053.0606
40.04,23.0,46422.76,172.81,0,No,14,19,5,2016,6919.3124
80.3,37.0,68448.94,229.12,0,No,16,5,1,2016,18398.336
55.6,35.0,19991.72,236.87,0,No,14,14,1,2016,13169.972
61.22,31.0,59886.58,110.66,1,No,2,16,6,2016,6774.6052
65.77,34.0,40183.75,168.34,0,Yes,9,20,2,2016,11071.7218
78.36,43.0,32635.7,124.38,1,Yes,17,6,2,2016,9746.416799999999
74.54,50.0,57868.44,125.22,0,Yes,9,9,4,2016,9333.8988
49.21,54.0,40468.53,122.59,0,No,18,17,1,2016,6032.6539
55.6,29.0,69646.35,225.58,0,No,22,19,6,2016,12542.248000000001
51.24,36.0,61610.05,124.44,0,Yes,16,3,1,2016,6376.3056
65.59,37.0,75180.2,195.69,1,No,20,4,4,2016,12835.3071
78.51,40.0,40468.53,140.46,0,No,4,3,7,2016,11027.514600000002
81.58,26.0,74903.41,131.68,1,No,4,23,1,2016,10742.4544
56.39,29.0,69646.35,200.71,0,No,12,22,1,2016,11318.036900000001
60.23,26.0,56782.18,126.39,0,No,15,1,1,2016,7612.4697
43.49,37.0,23936.86,216.49,1,No,17,15,3,2016,9415.1501
89.34,32.0,38609.2,172.83,0,No,22,28,4,2016,15440.632200000002
51.24,36.0,76003.47,124.44,0,Yes,22,8,5,2016,6376.3056
59.05,44.0,57846.68,137.24,0,Yes,19,21,4,2016,8104.022
89.05,22.0,48335.2,187.76,0,Yes,9,21,4,2016,16720.028
49.21,46.0,41097.17,231.95,1,Yes,2,16,6,2016,11414.2595
55.6,24.0,61601.05,178.92,1,No,14,30,3,2016,9947.952
48.03,40.0,73882.91,221.98,1,Yes,20,30,5,2016,10661.6994
55.6,37.0,67132.46,158.56,0,Yes,14,20,6,2016,8815.936
80.3,23.0,53058.91,149.53,0,Yes,4,27,4,2016,12007.259
46.61,45.0,27241.11,195.69,1,Yes,21,3,4,2016,9121.1109
54.88,22.0,73941.91,133.2,0,No,4,3,7,2016,7310.016
61.04,40.0,73882.91,139.34,1,No,8,20,6,2016,8505.3136
40.47,27.0,36884.23,132.55,0,No,4,3,7,2016,5364.2985
61.22,25.0,50506.44,176.28,0,No,0,10,6,2016,10791.8616
60.23,44.0,27241.11,139.34,1,No,21,3,4,2016,8392.448199999999
35.61,27.0,36884.23,239.32,0,Yes,12,28,5,2016,8522.1852
61.84,44.0,51317.33,187.76,0,Yes,14,19,5,2016,11611.0784
66.08,33.0,53431.35,197.15,1,No,6,24,3,2016,13027.672
59.05,48.0,52736.33,148.61,1,Yes,4,4,1,2016,8775.4205
34.78,36.0,41521.28,165.52,1,No,15,7,4,2016,5756.7856
55.6,35.0,37334.78,210.6,0,No,23,29,2,2016,11709.36
55.6,35.0,42993.48,236.87,0,No,4,12,5,2016,13169.972
36.73,42.0,40182.84,236.87,0,Yes,15,27,5,2016,8700.2351
82.07,22.0,31215.88,176.98,0,Yes,21,17,4,2016,14524.748599999997
35.25,34.0,59785.94,234.75,0,No,23,28,3,2016,8274.9375
54.88,51.0,39616.0,122.31,0,Yes,1,13,7,2016,6712.3728
88.04,38.0,51920.49,145.96,0,No,20,5,1,2016,12850.318400000002
84.73,26.0,56782.18,190.17,0,Yes,15,15,4,2016,16113.1041
57.99,49.0,45632.51,168.34,0,Yes,14,8,2,2016,9762.036600000001
75.84,38.0,71455.62,230.93,0,Yes,14,19,5,2016,17513.731200000002
60.53,22.0,63363.04,121.07,1,No,4,3,7,2016,7328.3670999999995
60.72,28.0,61840.26,217.37,1,No,10,21,7,2016,13198.7064
51.24,54.0,53188.69,136.64,0,Yes,20,31,3,2016,7001.433599999999
59.59,22.0,52416.18,136.21,0,No,4,3,7,2016,8116.753900000001
59.59,43.0,52563.22,157.04,0,Yes,21,17,4,2016,9358.0136
43.6,35.0,73889.99,226.54,1,No,13,18,3,2016,9877.144
73.1,26.0,59457.52,131.68,1,No,19,8,1,2016,9625.807999999999
54.37,35.0,50506.44,141.89,1,No,15,7,4,2016,7714.559299999999
40.42,45.0,59610.81,137.24,1,Yes,17,10,7,2016,5547.2408000000005
41.73,28.0,71222.4,217.37,0,No,1,26,2,2016,9070.8501
44.11,27.0,74903.41,184.94,1,No,3,8,7,2016,8157.703399999999
56.16,25.0,50506.44,241.03,1,No,17,5,1,2016,13536.244799999999
75.55,36.0,76003.47,140.46,0,No,5,6,7,2016,10611.753
42.04,46.0,45632.51,113.8,0,Yes,20,4,4,2016,4784.152
70.96,25.0,49850.52,140.46,0,No,6,3,6,2016,9967.0416
81.75,29.0,69646.35,198.5,1,No,5,9,2,2016,16227.375
88.04,44.0,50723.67,187.76,0,Yes,19,21,4,2016,16530.3904
78.37,50.0,43974.49,123.13,0,Yes,20,19,2,2016,9649.6981
71.03,39.0,48335.2,258.62,0,Yes,22,8,5,2016,18369.7786
50.08,29.0,69646.35,208.05,0,No,16,16,1,2016,10419.144
59.51,52.0,45632.51,124.54,0,Yes,20,4,4,2016,7411.3754
51.24,36.0,76003.47,140.46,0,No,22,8,5,2016,7197.170400000001
70.09,45.0,57195.96,174.88,0,Yes,12,5,3,2016,12257.3392
59.22,49.0,39031.89,195.69,1,Yes,20,4,4,2016,11588.7618
70.39,27.0,39193.45,131.29,1,No,14,9,3,2016,9241.5031
51.24,36.0,70185.06,140.46,0,Yes,2,16,6,2016,7197.170400000001
80.51,41.0,63363.04,158.42,1,Yes,11,13,5,2016,12754.3942
40.04,23.0,55121.65,172.81,1,Yes,14,19,5,2016,6919.3124
80.15,26.0,35521.88,131.68,1,No,3,10,6,2016,10554.152000000002
56.39,36.0,44248.52,214.33,1,No,4,12,4,2016,12086.068700000002
78.96,33.0,33951.63,188.56,1,No,5,9,2,2016,14888.6976
55.6,36.0,32549.95,115.26,1,Yes,16,3,1,2016,6408.456
55.6,28.0,19991.72,236.87,0,No,13,10,2,2016,13169.972
42.04,37.0,23936.86,217.37,0,No,22,8,1,2016,9138.2348
64.1,26.0,74903.41,149.79,1,No,11,9,7,2016,9601.538999999999
81.75,33.0,60953.93,162.03,0,No,4,2,3,2016,13245.9525
55.92,34.0,59785.94,160.03,0,Yes,4,27,4,2016,8948.8776
80.3,52.0,62939.5,214.23,0,Yes,1,15,5,2016,17202.668999999998
60.7,52.0,33951.63,124.54,0,Yes,8,4,4,2016,7559.578
56.39,40.0,63394.41,139.02,0,No,18,17,1,2016,7839.3378
39.3,29.0,53431.35,158.56,0,Yes,22,22,4,2016,6231.407999999999
44.15,23.0,63965.16,217.37,1,No,10,21,7,2016,9596.8855
79.54,25.0,50506.44,241.03,0,Yes,13,29,6,2016,19171.5262
83.66,25.0,25686.34,141.89,1,No,9,24,5,2016,11870.517399999999
43.49,27.0,74903.41,151.94,1,No,21,23,3,2016,6607.8706
55.6,39.0,65953.76,209.91,0,No,20,10,1,2016,11670.996000000001
66.08,29.0,69646.35,112.72,0,No,21,12,6,2016,7448.5376
81.75,19.0,33951.63,231.95,1,Yes,8,4,4,2016,18961.9125
86.06,32.0,53188.69,178.92,1,Yes,18,23,1,2016,15397.8552
80.51,38.0,71455.62,122.04,0,Yes,12,19,7,2016,9825.440400000001
46.61,29.0,69718.19,194.62,0,Yes,2,11,1,2016,9071.2382
72.53,51.0,74535.94,188.56,0,Yes,5,31,1,2016,13676.256800000001
70.09,50.0,43974.49,123.13,0,Yes,14,4,3,2016,8630.181700000001
36.08,45.0,67575.12,174.88,0,Yes,12,5,3,2016,6309.6704
60.23,43.0,27241.11,198.45,1,Yes,21,3,4,2016,11952.643499999998
42.04,37.0,67132.46,181.02,0,No,17,15,3,2016,7610.080800000001
56.39,46.0,66815.54,191.82,1,No,10,12,1,2016,10816.7298
55.6,24.0,52252.91,182.2,0,No,9,3,7,2016,10130.32
89.05,26.0,50628.31,163.48,1,Yes,21,3,4,2016,14557.893999999998
78.79,35.0,51119.93,109.07,1,Yes,18,25,6,2016,8593.6253
82.79,35.0,54429.17,226.54,1,No,13,18,3,2016,18755.246600000002
64.75,36.0,70592.81,140.46,0,No,22,4,4,2016,9094.785
57.86,43.0,57868.44,122.31,0,Yes,20,20,2,2016,7076.8566
82.07,22.0,63363.04,136.21,0,No,4,3,7,2016,11178.7547
56.39,54.0,54952.42,110.66,1,No,14,9,3,2016,6240.1174
50.87,34.0,20592.99,234.75,0,No,8,27,2,2016,11941.7325
79.54,41.0,57846.68,158.8,1,Yes,4,27,4,2016,12630.952000000001
55.6,35.0,42993.48,221.18,1,Yes,13,18,3,2016,12297.608
79.54,45.0,31092.93,138.71,1,Yes,13,18,3,2016,11032.993400000001
56.39,29.0,69646.35,200.71,0,No,21,12,6,2016,11318.036900000001
84.29,28.0,55121.65,204.79,0,No,21,6,5,2016,17261.7491
63.36,26.0,56694.12,131.68,0,No,13,15,5,2016,8343.2448
40.47,27.0,66815.54,120.75,0,No,4,3,7,2016,4886.7525
59.51,54.0,38609.2,182.2,0,Yes,20,31,3,2016,10842.722
51.24,36.0,76003.47,140.46,0,Yes,7,12,3,2016,7197.170400000001
44.78,38.0,47510.42,170.13,0,Yes,19,15,1,2016,7618.4214
83.16,45.0,69428.73,174.88,0,Yes,4,11,2,2016,14543.020799999998
42.04,19.0,39031.89,195.69,1,Yes,4,2,3,2016,8226.8076
51.87,49.0,47708.42,165.65,1,No,0,11,3,2016,8592.2655
56.39,46.0,40468.53,193.29,0,No,14,6,4,2016,10899.623099999999
80.3,28.0,71222.4,217.37,0,No,23,29,2,2016,17454.811
59.51,40.0,40468.53,167.22,0,Yes,19,3,2,2016,9951.2622
84.59,28.0,55121.65,217.37,0,No,21,6,5,2016,18387.3283
59.22,40.0,42838.29,195.69,1,Yes,9,8,1,2016,11588.7618
76.2,33.0,56782.18,204.27,1,Yes,22,14,7,2016,15565.374000000002
72.97,25.0,50671.6,109.29,1,No,13,18,3,2016,7974.8913
82.07,38.0,50723.67,231.37,0,Yes,11,6,4,2016,18988.5359
74.54,38.0,50723.67,154.75,0,Yes,11,6,4,2016,11535.065
59.05,48.0,52736.33,212.38,1,Yes,1,17,7,2016,12541.038999999999
84.76,36.0,76003.47,140.46,0,Yes,20,17,2,2016,11905.389600000002
51.87,40.0,59457.52,132.63,1,No,2,26,1,2016,6879.518099999999
89.05,41.0,57846.68,158.42,1,Yes,23,31,5,2016,14107.300999999998
72.8,33.0,19345.36,230.95,0,No,11,10,6,2016,16813.16
88.12,45.0,74903.41,174.88,0,Yes,12,5,3,2016,15410.4256
40.47,35.0,25603.93,236.87,0,No,1,18,7,2016,9586.1289
59.22,19.0,45632.51,128.16,0,No,6,26,5,2016,7589.6352
79.54,44.0,33553.9,140.95,1,No,14,14,3,2016,11211.163
56.16,40.0,37345.34,140.15,1,Yes,10,21,7,2016,7870.824
85.62,29.0,69646.35,200.71,0,No,22,19,6,2016,17184.790200000003
55.6,35.0,42993.48,161.16,0,Yes,18,29,5,2016,8960.496
74.63,27.0,36884.23,132.55,0,No,4,3,7,2016,9892.2065
81.58,41.0,50506.44,140.15,0,Yes,17,8,7,2016,11433.437
55.6,54.0,53188.69,200.23,1,Yes,16,3,1,2016,11132.788
82.07,22.0,14775.5,121.07,0,No,7,29,1,2016,9936.214899999999
49.21,27.0,66815.54,190.17,0,Yes,1,21,5,2016,9358.2657
82.07,48.0,65956.71,123.13,0,Yes,1,17,7,2016,10105.279099999998
80.47,38.0,57868.44,206.98,1,Yes,14,19,5,2016,16655.6806
85.84,44.0,61428.18,140.95,1,No,14,14,3,2016,12099.148
46.61,26.0,56694.12,180.47,0,Yes,18,29,4,2016,8411.7067
69.42,34.0,40183.75,168.34,1,No,0,11,3,2016,11686.1628
56.16,29.0,53431.35,196.61,0,Yes,5,3,1,2016,11041.6176
79.97,35.0,25603.93,236.87,0,Yes,9,11,6,2016,18942.4939
69.88,23.0,56457.01,211.38,1,No,20,4,4,2016,14771.2344
70.29,31.0,61840.26,240.64,1,No,7,10,5,2016,16914.585600000002
81.58,25.0,50671.6,241.03,1,No,6,11,3,2016,19663.2274
66.79,40.0,62669.59,111.94,1,Yes,15,1,1,2016,7476.472600000001
40.47,35.0,48918.55,236.87,0,No,13,13,4,2016,9586.1289
35.49,35.0,54875.95,161.16,1,Yes,8,5,4,2016,5719.5684
75.84,44.0,50723.67,187.76,0,No,10,15,4,2016,14239.7184
82.07,22.0,67058.72,121.07,0,No,20,19,2,2016,9936.214899999999
49.21,53.0,57877.15,172.83,1,Yes,13,17,2,2016,8504.964300000001
47.74,33.0,58966.22,146.44,1,No,6,24,3,2016,6991.0456
71.33,32.0,55424.24,178.92,1,No,20,31,3,2016,12762.363599999999
84.76,40.0,40468.53,151.54,0,Yes,10,21,7,2016,12844.5304
61.22,25.0,50506.44,132.08,1,No,15,7,4,2016,8085.9376
82.07,55.0,57868.44,187.76,0,Yes,16,5,1,2016,15409.463199999998
80.03,42.0,57868.44,243.61,0,Yes,11,6,4,2016,19496.1083
37.0,30.0,57877.15,244.91,1,No,13,18,3,2016,9061.67
71.84,24.0,64698.58,182.2,0,Yes,10,9,5,2016,13089.248
73.72,32.0,55424.24,172.83,0,No,22,28,4,2016,12741.027600000001
56.39,54.0,60938.73,218.61,1,Yes,21,12,6,2016,12327.4179
70.03,26.0,53336.76,235.29,1,No,19,8,1,2016,16477.3587
84.45,49.0,56729.78,195.69,1,Yes,6,22,3,2016,16526.0205
79.52,44.0,52563.22,176.98,0,No,21,12,5,2016,14073.449599999998
74.07,39.0,65953.76,212.87,1,No,15,7,4,2016,15767.2809
89.34,32.0,55424.24,172.83,1,No,22,28,4,2016,15440.632200000002
56.39,46.0,58966.22,191.82,0,No,20,17,6,2016,10816.7298
48.03,51.0,74535.94,130.41,1,Yes,3,10,6,2016,6263.5923
56.39,46.0,33951.63,218.61,1,Yes,10,12,1,2016,12327.4179
76.02,28.0,39799.73,217.37,0,No,1,26,2,2016,16524.467399999998
39.3,29.0,53431.35,158.56,0,Yes,22,22,4,2016,6231.407999999999
80.3,52.0,64021.55,229.12,1,Yes,10,12,1,2016,18398.336
80.3,52.0,33951.63,226.49,0,Yes,16,25,2,2016,18187.147
43.59,40.0,73882.91,191.82,1,No,8,20,6,2016,8361.4338
80.47,48.0,62784.85,212.38,1,Yes,1,17,7,2016,17090.2186
62.26,29.0,53431.35,217.1,1,No,3,8,7,2016,13516.645999999999
51.87,35.0,66187.58,153.76,0,Yes,14,23,4,2016,7975.531199999999
66.08,33.0,60953.93,196.77,0,No,16,25,2,2016,13002.5616
80.3,28.0,71222.4,217.37,0,No,22,15,1,2016,17454.811
81.75,52.0,19345.36,186.37,0,Yes,8,19,7,2016,15235.7475
80.47,45.0,74903.41,137.24,1,Yes,12,5,3,2016,11043.702800000001
83.71,26.0,59457.52,131.68,1,No,3,10,6,2016,11022.9328
66.12,28.0,53058.91,217.37,0,No,23,29,2,2016,14372.504400000002
41.16,32.0,69481.85,172.83,1,Yes,11,13,7,2016,7113.6828
41.73,42.0,43241.19,199.43,1,Yes,11,6,4,2016,8322.213899999999
69.62,34.0,59785.94,160.03,0,Yes,4,27,4,2016,11141.288600000002
47.74,33.0,20856.54,163.48,1,Yes,15,1,1,2016,7804.5352
56.39,29.0,69646.35,191.82,0,Yes,2,11,1,2016,10816.7298
59.59,23.0,25739.09,158.35,0,Yes,14,19,5,2016,9436.076500000001
66.49,34.0,34191.23,160.03,1,No,0,11,3,2016,10640.394699999999
61.22,31.0,61840.26,207.17,1,No,17,16,1,2016,12682.9474
59.51,40.0,33293.78,118.16,0,Yes,0,22,4,2016,7031.701599999999
62.42,29.0,73910.9,136.18,1,Yes,10,14,2,2016,8500.3556
43.84,20.0,56605.12,182.2,0,No,5,6,7,2016,7987.648
82.07,48.0,65956.71,157.04,0,Yes,14,8,4,2016,12888.272799999999
75.03,44.0,56637.59,172.81,0,Yes,14,14,1,2016,12965.9343
75.42,53.0,57877.15,182.2,0,Yes,16,18,6,2016,13741.524
35.61,30.0,57877.15,195.89,1,No,10,8,5,2016,6975.6429
74.27,24.0,52462.04,221.79,1,Yes,7,9,2,2016,16472.343299999997
36.98,53.0,57877.15,161.16,1,No,20,31,3,2016,5959.6968
65.77,34.0,34191.23,168.34,1,Yes,18,5,4,2016,11071.7218
66.08,33.0,39616.0,120.75,1,No,11,9,7,2016,7979.16
81.75,52.0,73049.3,229.12,1,Yes,10,12,1,2016,18730.56
37.87,38.0,50723.67,224.23,0,No,11,6,4,2016,8491.5901
40.04,26.0,56694.12,131.68,0,Yes,16,15,2,2016,5272.4672
52.67,31.0,56180.93,136.99,0,No,14,21,6,2016,7215.2633000000005
80.3,37.0,68448.94,158.56,0,Yes,7,13,7,2016,12732.368
66.12,49.0,45632.51,113.8,0,Yes,20,4,4,2016,7524.456
55.92,22.0,31215.88,121.07,0,No,12,5,1,2016,6770.2344
66.08,52.0,33951.63,117.75,1,Yes,2,16,6,2016,7780.92
55.6,39.0,61601.05,128.62,0,No,18,17,2,2016,7151.272000000001
81.98,34.0,34191.23,160.03,1,No,0,11,3,2016,13119.2594
40.17,45.0,59886.58,124.67,0,Yes,12,5,3,2016,5007.9939
81.75,33.0,77988.71,215.18,1,No,11,9,7,2016,17590.965
59.22,31.0,47997.75,207.17,0,Yes,1,11,7,2016,12268.607399999999
80.3,52.0,33951.63,130.86,0,Yes,8,4,4,2016,10508.058
51.87,35.0,42993.48,219.91,1,No,13,18,3,2016,11406.731699999998
80.3,49.0,45632.51,113.8,0,Yes,7,13,7,2016,9138.14
83.71,45.0,67575.12,174.88,0,Yes,18,5,7,2016,14639.204799999998
89.05,44.0,64011.26,122.31,0,Yes,21,17,4,2016,10891.7055
40.17,26.0,46033.73,164.25,1,No,15,7,4,2016,6597.922500000001
71.84,39.0,38067.08,124.44,0,No,21,6,5,2016,8939.7696
43.49,54.0,58677.69,205.84,0,Yes,7,5,6,2016,8951.981600000001
60.23,33.0,53431.35,163.48,1,Yes,21,3,4,2016,9846.400399999999
46.61,38.0,57868.44,170.13,0,Yes,2,22,4,2016,7929.7593
41.73,28.0,71222.4,172.81,0,Yes,21,6,5,2016,7211.3613
81.98,33.0,41547.62,204.02,1,No,5,9,2,2016,16725.5596
89.05,50.0,57868.44,187.76,1,Yes,20,5,3,2016,16720.028
63.89,25.0,50671.6,141.89,1,No,2,28,4,2016,9065.3521
79.54,44.0,57868.44,187.76,0,Yes,4,3,6,2016,14934.430400000001
80.46,25.0,50671.6,241.03,1,No,13,18,3,2016,19393.2738
54.39,34.0,59785.94,183.82,1,Yes,8,27,2,2016,9997.969799999999
41.16,30.0,58677.69,219.94,0,No,10,29,6,2016,9052.730399999999
35.61,39.0,27262.51,139.01,0,No,17,23,1,2016,4950.1461
55.6,24.0,52252.91,182.2,1,No,9,24,3,2016,10130.32
59.51,40.0,51868.85,167.22,0,Yes,10,29,6,2016,9951.2622
60.72,23.0,61617.98,172.81,0,No,14,14,1,2016,10493.0232
86.06,32.0,69481.85,178.92,1,No,3,9,1,2016,15397.8552
82.07,22.0,63363.04,121.07,0,No,4,3,7,2016,9936.214899999999
49.21,27.0,59106.12,193.29,0,No,4,3,7,2016,9511.8009
68.11,26.0,53549.94,131.68,1,No,19,8,1,2016,8968.7248
79.97,26.0,50628.31,204.47,1,No,3,10,6,2016,16351.4659
55.6,30.0,58677.69,176.98,0,No,18,17,1,2016,9840.088
32.91,37.0,67132.46,217.37,0,No,18,30,5,2016,7153.646699999999
38.37,36.0,76003.47,115.26,1,Yes,16,3,1,2016,4422.5262
40.17,26.0,74903.41,149.79,1,No,6,11,3,2016,6017.0643
54.88,29.0,69646.35,191.82,0,No,7,13,7,2016,10527.0816
55.6,54.0,42993.48,161.16,1,Yes,7,9,2,2016,8960.496
78.7,40.0,62669.59,221.98,1,Yes,21,1,5,2016,17469.826
65.56,52.0,73941.91,229.12,0,Yes,21,12,5,2016,15021.1072
43.49,37.0,67132.46,181.02,0,No,21,23,3,2016,7872.559800000001
80.03,23.0,60514.05,172.81,0,Yes,14,14,1,2016,13829.9843
37.0,30.0,57877.15,113.69,1,No,10,8,5,2016,4206.53
34.78,36.0,29398.61,140.46,0,No,16,3,1,2016,4885.1988
35.61,30.0,58677.69,113.69,0,No,10,29,6,2016,4048.5009
41.73,31.0,59677.64,207.17,1,No,14,21,6,2016,8645.204099999999
52.68,31.0,52178.98,240.64,1,No,8,16,1,2016,12676.9152
89.0,51.0,70701.31,221.98,1,Yes,16,11,2,2016,19756.219999999998
49.21,30.0,33293.78,140.15,0,Yes,20,17,2,2016,6896.7815
63.45,24.0,53188.69,182.2,1,No,2,26,1,2016,11560.59
75.42,30.0,70492.6,140.15,1,Yes,7,5,1,2016,10570.113000000001
73.89,39.0,43778.88,124.44,0,Yes,10,3,2,2016,9194.8716
56.39,29.0,69646.35,200.71,0,No,16,3,5,2016,11318.036900000001
46.61,38.0,47510.42,170.13,0,Yes,19,15,1,2016,7929.7593
45.48,24.0,52252.91,182.2,0,No,20,10,1,2016,8286.455999999998
73.72,54.0,40468.53,108.03,0,Yes,9,31,5,2016,7963.9716
49.42,41.0,39799.73,167.22,0,No,20,5,1,2016,8264.0124
59.59,48.0,43974.49,212.38,1,Yes,1,17,7,2016,12655.7242
49.21,52.0,58966.22,229.12,0,Yes,8,4,4,2016,11274.995200000001
55.6,39.0,23936.86,258.62,0,No,21,6,5,2016,14379.272
39.96,26.0,60315.19,131.68,1,No,19,8,1,2016,5261.9328000000005
66.08,33.0,43974.49,120.75,0,No,11,10,6,2016,7979.16
59.59,51.0,74535.94,188.56,1,Yes,1,13,7,2016,11236.290400000002
82.07,48.0,43974.49,123.13,1,Yes,1,17,7,2016,10105.279099999998
80.47,55.0,62784.85,187.76,1,Yes,22,15,1,2016,15109.047199999999
42.04,60.0,54286.1,130.86,0,No,0,9,3,2016,5501.3544
75.42,29.0,53431.35,217.1,1,No,17,15,3,2016,16373.682
78.84,32.0,70505.06,182.2,0,No,22,28,4,2016,14364.648
40.04,34.0,59785.94,168.34,0,No,0,11,3,2016,6740.3336
61.22,31.0,59677.64,207.17,1,No,14,21,6,2016,12682.9474
66.08,48.0,70053.27,201.15,1,Yes,1,17,7,2016,13291.992
81.75,29.0,69646.35,130.86,1,Yes,15,1,1,2016,10697.805
